generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.08427940500735592
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.08935709097598782
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.09443477694461971
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.09951246291325161
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.1045901488818835
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.1096678348505154
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.1147455208191473
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.11982320678777919
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.12490089275641109
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.12997857872504298
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.13505626469367488
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.14013395066230677
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.14521163663093867
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.15028932259957056
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.15536700856820246
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.16044469453683435
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.16552238050546625
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.17060006647409814
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.17567775244273004
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.18075543841136194
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.18583312437999383
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.19091081034862573
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.19598849631725762
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.20106618228588952
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.2061438682545214
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.2112215542231533
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.2162992401917852
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.2213769261604171
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.226454612129049
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.2315322980976809
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.23660998406631278
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.24168767003494468
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.24676535600357657
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.25184304197220847
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.25692072794084037
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.26199841390947226
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.26707609987810416
42,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.0050776859686319,0.27215378584673605
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.2772030493231613
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.28225231279958657
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.2873015762760118
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.2923508397524371
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.29740010322886234
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3024493667052876
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.30749863018171286
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3125478936581381
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3175971571345634
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.32264642061098864
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3276956840874139
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.33274494756383916
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3377942110402644
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3428434745166897
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.34789273799311493
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3529420014695402
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.35799126494596545
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3630405284223907
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.36808979189881597
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3731390553752412
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3781883188516665
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.38323758232809174
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.388286845804517
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.39333610928094226
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.3983853727573675
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4034346362337928
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.40848389971021803
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4135331631866433
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.41858242666306855
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4236316901394938
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.42868095361591907
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.43373021709234433
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4387794805687696
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.44382874404519485
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4488780075216201
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.45392727099804536
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4589765344744706
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4640257979508959
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.46907506142732114
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4741243249037464
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.47917358838017166
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4842228518565969
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4892721153330222
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.49432137880944743
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.4993706422858727
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.504419905762298
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5094691692387233
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5145184327151486
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.519567696191574
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5246169596679993
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5296662231444246
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5347154866208499
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5397647500972752
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5448140135737005
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5498632770501258
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5549125405265511
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5599618040029765
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5650110674794018
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5700603309558271
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5751095944322524
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5801588579086777
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.585208121385103
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5902573848615283
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.5953066483379537
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.600355911814379
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6054051752908043
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6104544387672296
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6155037022436549
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6205529657200802
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6256022291965055
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6306514926729309
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6357007561493562
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6407500196257815
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6457992831022068
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6508485465786321
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6558978100550574
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6609470735314827
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6659963370079081
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6710456004843334
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6760948639607587
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.681144127437184
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6861933909136093
42,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005049263476425276,0.6912426543900346
42,50,28,55,10,7,1.9,CharacterType.ARCHER,846.481975653371,0.005040806313865823,0.6962834607039005
42,50,28,55,10,7,1.9,CharacterType.ARCHER,846.481975653371,0.005040806313865823,0.7013242670177663
42,51,31,55,10,3,2.0,CharacterType.ARCHER,839.2759096820615,0.00499789413866177,0.7063221611564281
42,59,15,51,14,11,1.6,CharacterType.ARCHER,830.3207896400972,0.004944566333761828,0.7112667274901899
42,59,15,51,14,11,1.6,CharacterType.ARCHER,830.3207896400972,0.004944566333761828,0.7162112938239518
42,59,15,51,14,11,1.6,CharacterType.ARCHER,830.3207896400972,0.004944566333761828,0.7211558601577136
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7260933921049215
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7310309240521294
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7359684559993374
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7409059879465453
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7458435198937532
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7507810518409611
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.755718583788169
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.760656115735377
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7655936476825849
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7705311796297928
42,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.00493753194720789,0.7754687115770007
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.7803577375845814
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.7852467635921621
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.7901357895997427
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.7950248156073234
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.7999138416149041
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8048028676224848
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8096918936300654
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8145809196376461
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8194699456452268
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8243589716528075
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8292479976603881
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8341370236679688
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8390260496755495
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8439150756831302
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8488041016907109
42,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.00488902600758069,0.8536931276982915
42,74,20,39,10,7,1.5,CharacterType.ARCHER,817.1925904806096,0.004866387812403765,0.8585595155106953
42,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.004838926748937435,0.8633984422596328
42,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.004838926748937435,0.8682373690085703
42,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.004838926748937435,0.8730762957575078
42,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.004838926748937435,0.8779152225064453
42,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.004838926748937435,0.8827541492553828
42,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.004786381737999102,0.8875405309933818
42,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.004786381737999102,0.8923269127313809
42,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.004786381737999102,0.8971132944693799
42,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.004786381737999102,0.901899676207379
42,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.004786381737999102,0.906686057945378
42,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004776723509405969,0.911462781454784
42,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004776723509405969,0.9162395049641899
42,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004776723509405969,0.9210162284735959
42,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004776723509405969,0.9257929519830018
42,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004776723509405969,0.9305696754924078
42,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.00473912366858665,0.9353087991609944
42,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.00473912366858665,0.940047922829581
42,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.00473912366858665,0.9447870464981677
42,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.00473912366858665,0.9495261701667543
42,58,20,47,2,23,1.4,CharacterType.ARCHER,794.920130578831,0.004733755151901395,0.9542599253186558
42,58,20,47,2,23,1.4,CharacterType.ARCHER,794.920130578831,0.004733755151901395,0.9589936804705572
42,58,20,47,2,23,1.6,CharacterType.ARCHER,783.2385531951056,0.004664191273726264,0.9636578717442835
42,58,20,47,2,23,1.6,CharacterType.ARCHER,783.2385531951056,0.004664191273726264,0.9683220630180098
42,58,20,47,2,23,1.6,CharacterType.ARCHER,783.2385531951056,0.004664191273726264,0.9729862542917361
42,58,20,47,2,23,1.6,CharacterType.ARCHER,783.2385531951056,0.004664191273726264,0.9776504455654624
42,58,20,47,2,23,1.6,CharacterType.ARCHER,783.2385531951056,0.004664191273726264,0.9823146368391887
42,58,20,47,2,23,1.6,CharacterType.ARCHER,783.2385531951056,0.004664191273726264,0.986978828112915
42,57,10,44,11,28,1.9,CharacterType.ARCHER,748.0195884846897,0.004454462083044972,0.99143329019596
42,58,20,47,2,23,1.3,CharacterType.ARCHER,727.0527054527317,0.004329604142286102,0.9957628943382462
42,50,20,47,10,23,2.0,CharacterType.ARCHER,711.5198141512311,0.004237105661754653,1.0000000000000009
generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
43,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.006157265867174464,0.006157265867174464
43,58,12,63,10,7,1.9,CharacterType.ARCHER,1013.2688652760911,0.006022416090594435,0.012179681957768898
43,58,12,63,10,7,1.9,CharacterType.ARCHER,1013.2688652760911,0.006022416090594435,0.018202098048363334
43,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.005900815286127705,0.02410291333449104
